accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
step1
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.0168488
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.01684995
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.01684841
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.01684956
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.0168488
77.16035,713.6396,2044.067,234.7896,-11.34584,-6.220922,-7.19909,58.92979,123.4426,0,0,0,0,0,0,0,0,0,0,0.01684995
84.52828,768.7117,2012.253,252.4317,-13.07667,-0.3767376,-8.759273,58.94384,123.1541,0,0,0,0,0,0,0,0,0,0,0.01684841
84.52828,768.7117,2012.253,252.4317,-13.07667,-0.3767376,-8.759273,58.94384,123.1541,0,0,0,0,0,0,0,0,0,0,0.01684956
84.52828,768.7117,2012.253,252.4317,-13.07667,-0.3767376,-8.759273,58.94384,123.1541,0,0,0,0,0,0,0,0,0,0,0.0168488
84.52828,768.7117,2012.253,252.4317,-13.07667,-0.3767376,-8.759273,58.94384,123.1541,0,0,0,0,0,0,0,0,0,0,0.01684956
84.52828,768.7117,2012.253,252.4317,-13.07667,-0.3767376,-8.759273,58.94384,123.1541,0,0,0,0,0,0,0,0,0,0,0.0168488
88.02263,825.7693,1974.203,259.5453,-6.26134,-7.90139,-9.807418,58.75507,124.5233,0,0,0,0,0,0,0,0,0,0,0.01684956
88.02263,825.7693,1974.203,259.5453,-6.26134,-7.90139,-9.807418,58.75507,124.5233,0,0,0,0,0,0,0,0,0,0,0.01684841
88.02263,825.7693,1974.203,259.5453,-6.26134,-7.90139,-9.807418,58.75507,124.5233,0,0,0,0,0,0,0,0,0,0,0.01684956
88.02263,825.7693,1974.203,259.5453,-6.26134,-7.90139,-9.807418,58.75507,124.5233,0,0,0,0,0,0,0,0,0,0,0.01684956
88.02263,825.7693,1974.203,259.5453,-6.26134,-7.90139,-9.807418,58.75507,124.5233,0,0,0,0,0,0,0,0,0,0,0.01684918
88.02263,825.7693,1974.203,259.5453,-6.26134,-7.90139,-9.807418,58.75507,124.5233,0,0,0,0,0,0,0,0,0,0,0.01684841
85.2181,883.4155,1942.362,265.4363,4.790928,-18.92111,-12.24593,58.40406,125.0186,0,0,0,0,0,0,0,0,0,0,0.01684956
85.2181,883.4155,1942.362,265.4363,4.790928,-18.92111,-12.24593,58.40406,125.0186,0,0,0,0,0,0,0,0,0,0,0.01684841
85.2181,883.4155,1942.362,265.4363,4.790928,-18.92111,-12.24593,58.40406,125.0186,0,0,0,0,0,0,0,0,0,0,0.01685033
85.2181,883.4155,1942.362,265.4363,4.790928,-18.92111,-12.24593,58.40406,125.0186,0,0,0,0,0,0,0,0,0,0,0.01684803
85.2181,883.4155,1942.362,265.4363,4.790928,-18.92111,-12.24593,58.40406,125.0186,0,0,0,0,0,0,0,0,0,0,0.01684956
85.2181,883.4155,1942.362,265.4363,4.790928,-18.92111,-12.24593,58.40406,125.0186,0,0,0,0,0,0,0,0,0,0,0.003485653
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.01684918
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.01684956
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.0168488
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.01684918
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.01684918
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.01684956
83.97448,944.1324,1917.49,269.549,3.232743,-16.93689,-12.79675,59.52325,125.8149,0,0,0,0,0,0,0,0,0,0,0.01684956
81.37959,1003.306,1880.592,271.0392,-5.013806,-11.74951,-13.8374,58.6186,126.8519,0,0,0,0,0,0,0,0,0,0,0.0168488
81.37959,1003.306,1880.592,271.0392,-5.013806,-11.74951,-13.8374,58.6186,126.8519,0,0,0,0,0,0,0,0,0,0,0.0168488
81.37959,1003.306,1880.592,271.0392,-5.013806,-11.74951,-13.8374,58.6186,126.8519,0,0,0,0,0,0,0,0,0,0,0.01685225
81.37959,1003.306,1880.592,271.0392,-5.013806,-11.74951,-13.8374,58.6186,126.8519,0,0,0,0,0,0,0,0,0,0,0.01684611
81.37959,1003.306,1880.592,271.0392,-5.013806,-11.74951,-13.8374,58.6186,126.8519,0,0,0,0,0,0,0,0,0,0,0.01684995
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01684841
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.003426476
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01684995
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01684918
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01684918
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01685072
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01684726
79.10367,1054.045,1846.073,282.6314,-13.21105,-11.39961,-15.46992,58.69488,126.2815,0,0,0,0,0,0,0,0,0,0,0.01684918
80.48293,1106.036,1798.859,289.7051,-11.56884,-8.519688,-16.57594,59.15591,125.6252,0,0,0,0,0,0,0,0,0,0,0.01684956
80.48293,1106.036,1798.859,289.7051,-11.56884,-8.519688,-16.57594,59.15591,125.6252,0,0,0,0,0,0,0,0,0,0,0.01684956
80.48293,1106.036,1798.859,289.7051,-11.56884,-8.519688,-16.57594,59.15591,125.6252,0,0,0,0,0,0,0,0,0,0,0.01684995
80.48293,1106.036,1798.859,289.7051,-11.56884,-8.519688,-16.57594,59.15591,125.6252,0,0,0,0,0,0,0,0,0,0,0.01684995
80.48293,1106.036,1798.859,289.7051,-11.56884,-8.519688,-16.57594,59.15591,125.6252,0,0,0,0,0,0,0,0,0,0,0.01684726
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.01685148
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.01684649
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.01684995
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.01684764
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.01684995
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.0168488
78.38634,1158.029,1745.487,285.7641,-9.255069,-5.01575,-17.86075,58.92472,126.5002,0,0,0,0,0,0,0,0,0,0,0.01684918
76.90908,1209.223,1690.59,270.8113,-10.00406,-1.2126,-20.0886,59.53978,127.0001,0,0,0,0,0,0,0,0,0,0,0.01684918
76.90908,1209.223,1690.59,270.8113,-10.00406,-1.2126,-20.0886,59.53978,127.0001,0,0,0,0,0,0,0,0,0,0,0.01684956
76.90908,1209.223,1690.59,270.8113,-10.00406,-1.2126,-20.0886,59.53978,127.0001,0,0,0,0,0,0,0,0,0,0,0.01684841
76.90908,1209.223,1690.59,270.8113,-10.00406,-1.2126,-20.0886,59.53978,127.0001,0,0,0,0,0,0,0,0,0,0,0.0168511
